"Code","location","jobs","ESA_Code","title","abb"
"41","North Brisbane",1,77,"Health and Welfare Support Workers","HaWSW"
"41","Sturt",1,39,"Health and Welfare Support Workers","HaWSW"
"41","Dale",1,100,"Health and Welfare Support Workers","HaWSW"
"41","Westgate",2,63,"Health and Welfare Support Workers","HaWSW"
"41","Upper Hunter",2,41,"Health and Welfare Support Workers","HaWSW"
"41","Eastern Adelaide",2,86,"Health and Welfare Support Workers","HaWSW"
"41","Sunshine Coast",1,80,"Health and Welfare Support Workers","HaWSW"
"41","Macarthur",1,22,"Health and Welfare Support Workers","HaWSW"
"41","Manning",2,24,"Health and Welfare Support Workers","HaWSW"
"41","Fraser Coast",1,69,"Health and Welfare Support Workers","HaWSW"
"41","Northern Adelaide",3,92,"Health and Welfare Support Workers","HaWSW"
"41","Richmond",1,34,"Health and Welfare Support Workers","HaWSW"
"41","Logan",3,74,"Health and Welfare Support Workers","HaWSW"
"41","Hobart",1,109,"Health and Welfare Support Workers","HaWSW"
"41","Central Western Sydney",10,4,"Health and Welfare Support Workers","HaWSW"
"41","East Metro",1,101,"Health and Welfare Support Workers","HaWSW"
"41","Hunter",2,14,"Health and Welfare Support Workers","HaWSW"
"41","Cairns",3,66,"Health and Welfare Support Workers","HaWSW"
"41","Port Pirie",1,94,"Health and Welfare Support Workers","HaWSW"
"41","New England",1,27,"Health and Welfare Support Workers","HaWSW"
"41","Northern Sydney",4,29,"Health and Welfare Support Workers","HaWSW"
"41","Central and West Metro",1,99,"Health and Welfare Support Workers","HaWSW"
"41","Plenty",4,60,"Health and Welfare Support Workers","HaWSW"
"41","Liverpool",1,19,"Health and Welfare Support Workers","HaWSW"
"41","Gawler",1,88,"Health and Welfare Support Workers","HaWSW"
"41","South Brisbane",5,79,"Health and Welfare Support Workers","HaWSW"
"41","Darwin",1,113,"Health and Welfare Support Workers","HaWSW"
"41","Yarra",2,64,"Health and Welfare Support Workers","HaWSW"
"41","Orana",5,30,"Health and Welfare Support Workers","HaWSW"
"41","Canterbury/Bankstown",1,2,"Health and Welfare Support Workers","HaWSW"
"41","Geelong",1,49,"Health and Welfare Support Workers","HaWSW"
"41","Goldfields/Esperance",1,102,"Health and Welfare Support Workers","HaWSW"
"41","North Metro",1,106,"Health and Welfare Support Workers","HaWSW"
"41","Ipswich",1,73,"Health and Welfare Support Workers","HaWSW"
"41","Far North",1,68,"Health and Welfare Support Workers","HaWSW"
"41","Tweed",1,40,"Health and Welfare Support Workers","HaWSW"
"41","Alice Springs",4,112,"Health and Welfare Support Workers","HaWSW"
"41","Bayside",2,44,"Health and Welfare Support Workers","HaWSW"
"41","Eastern Suburbs",1,8,"Health and Welfare Support Workers","HaWSW"
"41","Midlands/Wheatbelt",1,105,"Health and Welfare Support Workers","HaWSW"
"41","Inner Sydney",1,15,"Health and Welfare Support Workers","HaWSW"
"41","South Eastern",1,36,"Health and Welfare Support Workers","HaWSW"
"41","Southern",1,108,"Health and Welfare Support Workers","HaWSW"
"41","Gympie",2,72,"Health and Welfare Support Workers","HaWSW"
"41","Keepit",2,17,"Health and Welfare Support Workers","HaWSW"
"41","Capricornia",1,67,"Health and Welfare Support Workers","HaWSW"
"41","Lower Hunter",7,20,"Health and Welfare Support Workers","HaWSW"
"41","Gladstone",1,70,"Health and Welfare Support Workers","HaWSW"
"41","Gold Coast",6,71,"Health and Welfare Support Workers","HaWSW"
"41","Townsville",1,82,"Health and Welfare Support Workers","HaWSW"
"41","ACT/Queanbeyan",1,1,"Health and Welfare Support Workers","HaWSW"
"41","Inner Western Sydney",1,16,"Health and Welfare Support Workers","HaWSW"
"41","Mackay",1,75,"Health and Welfare Support Workers","HaWSW"
"42","Northern Adelaide",17,92,"Carers and Aides","CraA"
"42","Midlands/Wheatbelt",1,105,"Carers and Aides","CraA"
"42","Upper Hunter",5,41,"Carers and Aides","CraA"
"42","Central and West Metro",12,99,"Carers and Aides","CraA"
"42","Sunshine Coast",11,80,"Carers and Aides","CraA"
"42","Fleurieu/Kangaroo Island",5,87,"Carers and Aides","CraA"
"42","North Brisbane",19,77,"Carers and Aides","CraA"
"42","Central Western Sydney",37,4,"Carers and Aides","CraA"
"42","Central Coast",13,3,"Carers and Aides","CraA"
"42","Sturt",1,39,"Carers and Aides","CraA"
"42","Bundaberg",10,65,"Carers and Aides","CraA"
"42","Westgate",20,63,"Carers and Aides","CraA"
"42","Eastern Adelaide",13,86,"Carers and Aides","CraA"
"42","Lower Hunter",29,20,"Carers and Aides","CraA"
"42","Shoalhaven",11,35,"Carers and Aides","CraA"
"42","Hastings",2,13,"Carers and Aides","CraA"
"42","Macleay",2,23,"Carers and Aides","CraA"
"42","Manning",4,24,"Carers and Aides","CraA"
"42","South East",1,96,"Carers and Aides","CraA"
"42","Chifley",7,5,"Carers and Aides","CraA"
"42","Hobart",10,109,"Carers and Aides","CraA"
"42","Bayside",17,44,"Carers and Aides","CraA"
"42","Cairns",4,66,"Carers and Aides","CraA"
"42","Peninsula",3,59,"Carers and Aides","CraA"
"42","Warwick",2,83,"Carers and Aides","CraA"
"42","East Metro",3,101,"Carers and Aides","CraA"
"42","Outer Western Sydney",6,31,"Carers and Aides","CraA"
"42","Macarthur",12,22,"Carers and Aides","CraA"
"42","Southern Adelaide",14,97,"Carers and Aides","CraA"
"42","Liverpool",11,19,"Carers and Aides","CraA"
"42","Dale",4,100,"Carers and Aides","CraA"
"42","Goulburn Valley",10,50,"Carers and Aides","CraA"
"42","Maroondah",9,55,"Carers and Aides","CraA"
"42","Far North",2,68,"Carers and Aides","CraA"
"42","Latrobe Valley",1,54,"Carers and Aides","CraA"
"42","Canterbury/Bankstown",12,2,"Carers and Aides","CraA"
"42","Keepit",3,17,"Carers and Aides","CraA"
"42","ACT/Queanbeyan",4,1,"Carers and Aides","CraA"
"42","Orana",9,30,"Carers and Aides","CraA"
"42","Plenty",8,60,"Carers and Aides","CraA"
"42","Hunter",7,14,"Carers and Aides","CraA"
"42","Ovens",2,58,"Carers and Aides","CraA"
"42","Darwin",3,113,"Carers and Aides","CraA"
"42","Mackay",5,75,"Carers and Aides","CraA"
"42","Toowoomba",5,81,"Carers and Aides","CraA"
"42","Yarra",17,64,"Carers and Aides","CraA"
"42","Nepean",13,26,"Carers and Aides","CraA"
"42","Southern",11,108,"Carers and Aides","CraA"
"42","West and North West",5,111,"Carers and Aides","CraA"
"42","Bendigo",2,45,"Carers and Aides","CraA"
"42","South Eastern",6,36,"Carers and Aides","CraA"
"42","Clarence",8,6,"Carers and Aides","CraA"
"42","New England",11,27,"Carers and Aides","CraA"
"42","South Brisbane",28,79,"Carers and Aides","CraA"
"42","Northern Sydney",34,29,"Carers and Aides","CraA"
"42","Western District",2,62,"Carers and Aides","CraA"
"42","Fraser Coast",8,69,"Carers and Aides","CraA"
"42","Coffs Harbour",2,7,"Carers and Aides","CraA"
"42","Gwydir Namoi",4,12,"Carers and Aides","CraA"
"42","Gold Coast",27,71,"Carers and Aides","CraA"
"42","Western Downs",2,84,"Carers and Aides","CraA"
"42","Inner Sydney",18,15,"Carers and Aides","CraA"
"42","Western Adelaide",6,98,"Carers and Aides","CraA"
"42","Calder",19,46,"Carers and Aides","CraA"
"42","Eastern Suburbs",5,8,"Carers and Aides","CraA"
"42","St George-Sutherland",20,38,"Carers and Aides","CraA"
"42","Fairfield",7,10,"Carers and Aides","CraA"
"42","Southern Ranges",3,37,"Carers and Aides","CraA"
"42","Alice Springs",12,112,"Carers and Aides","CraA"
"42","Gawler",3,88,"Carers and Aides","CraA"
"42","North Coast",8,28,"Carers and Aides","CraA"
"42","Capricornia",2,67,"Carers and Aides","CraA"
"42","Wollongong",13,43,"Carers and Aides","CraA"
"42","Gympie",2,72,"Carers and Aides","CraA"
"42","North Metro",9,106,"Carers and Aides","CraA"
"42","Launceston",1,110,"Carers and Aides","CraA"
"42","Windamere",2,42,"Carers and Aides","CraA"
"42","Outer North Brisbane",4,78,"Carers and Aides","CraA"
"42","Tweed",4,40,"Carers and Aides","CraA"
"42","Richmond",2,34,"Carers and Aides","CraA"
"42","Patterson",2,33,"Carers and Aides","CraA"
"42","Townsville",8,82,"Carers and Aides","CraA"
"42","Inner Western Sydney",6,16,"Carers and Aides","CraA"
"42","Ipswich",8,73,"Carers and Aides","CraA"
"42","Gladstone",2,70,"Carers and Aides","CraA"
"42","Monash",5,57,"Carers and Aides","CraA"
"42","Logan",8,74,"Carers and Aides","CraA"
"42","North Country",1,91,"Carers and Aides","CraA"
"43","North Brisbane",17,77,"Hospitality Workers","HspW"
"43","Manning",6,24,"Hospitality Workers","HspW"
"43","Upper Hunter",26,41,"Hospitality Workers","HspW"
"43","Alice Springs",8,112,"Hospitality Workers","HspW"
"43","Central and West Metro",19,99,"Hospitality Workers","HspW"
"43","Adelaide Hills",1,85,"Hospitality Workers","HspW"
"43","Sunshine Coast",6,80,"Hospitality Workers","HspW"
"43","Peninsula",25,59,"Hospitality Workers","HspW"
"43","Warwick",1,83,"Hospitality Workers","HspW"
"43","Riverland",2,95,"Hospitality Workers","HspW"
"43","Bundaberg",5,65,"Hospitality Workers","HspW"
"43","Sunraysia",1,61,"Hospitality Workers","HspW"
"43","Midlands/Wheatbelt",3,105,"Hospitality Workers","HspW"
"43","Geelong",1,49,"Hospitality Workers","HspW"
"43","Western Adelaide",11,98,"Hospitality Workers","HspW"
"43","Eastern Adelaide",17,86,"Hospitality Workers","HspW"
"43","Central Western Sydney",18,4,"Hospitality Workers","HspW"
"43","Maroondah",11,55,"Hospitality Workers","HspW"
"43","Bayside",15,44,"Hospitality Workers","HspW"
"43","Westgate",17,63,"Hospitality Workers","HspW"
"43","Hobart",14,109,"Hospitality Workers","HspW"
"43","Fleurieu/Kangaroo Island",9,87,"Hospitality Workers","HspW"
"43","Plenty",8,60,"Hospitality Workers","HspW"
"43","Canterbury/Bankstown",6,2,"Hospitality Workers","HspW"
"43","Lower Hunter",19,20,"Hospitality Workers","HspW"
"43","Windamere",4,42,"Hospitality Workers","HspW"
"43","Mackay",13,75,"Hospitality Workers","HspW"
"43","New England",10,27,"Hospitality Workers","HspW"
"43","Bendigo",2,45,"Hospitality Workers","HspW"
"43","Hastings",2,13,"Hospitality Workers","HspW"
"43","Chifley",5,5,"Hospitality Workers","HspW"
"43","Northern Sydney",9,29,"Hospitality Workers","HspW"
"43","Central Coast",10,3,"Hospitality Workers","HspW"
"43","Dale",7,100,"Hospitality Workers","HspW"
"43","Cairns",8,66,"Hospitality Workers","HspW"
"43","East Metro",13,101,"Hospitality Workers","HspW"
"43","Latrobe Valley",1,54,"Hospitality Workers","HspW"
"43","Kiewa",1,53,"Hospitality Workers","HspW"
"43","Nepean",22,26,"Hospitality Workers","HspW"
"43","Monash",2,57,"Hospitality Workers","HspW"
"43","Southern",10,108,"Hospitality Workers","HspW"
"43","Launceston",3,110,"Hospitality Workers","HspW"
"43","Goldfields/Esperance",1,102,"Hospitality Workers","HspW"
"43","Outer Western Sydney",1,31,"Hospitality Workers","HspW"
"43","Eastern Suburbs",6,8,"Hospitality Workers","HspW"
"43","Sturt",5,39,"Hospitality Workers","HspW"
"43","Eurobodalla",1,9,"Hospitality Workers","HspW"
"43","Clarence",5,6,"Hospitality Workers","HspW"
"43","Yarra",29,64,"Hospitality Workers","HspW"
"43","Fraser Coast",14,69,"Hospitality Workers","HspW"
"43","Goulburn Valley",6,50,"Hospitality Workers","HspW"
"43","Port Lincoln/Ceduna",1,93,"Hospitality Workers","HspW"
"43","North Metro",5,106,"Hospitality Workers","HspW"
"43","West and North West",4,111,"Hospitality Workers","HspW"
"43","Kadina/Clare",1,89,"Hospitality Workers","HspW"
"43","North Coast",9,28,"Hospitality Workers","HspW"
"43","Inner Sydney",43,15,"Hospitality Workers","HspW"
"43","Hunter",2,14,"Hospitality Workers","HspW"
"43","Shoalhaven",6,35,"Hospitality Workers","HspW"
"43","Macarthur",6,22,"Hospitality Workers","HspW"
"43","Gwydir Namoi",5,12,"Hospitality Workers","HspW"
"43","Port Pirie",1,94,"Hospitality Workers","HspW"
"43","Southern Ranges",3,37,"Hospitality Workers","HspW"
"43","Lower South Coast",2,21,"Hospitality Workers","HspW"
"43","Capricornia",2,67,"Hospitality Workers","HspW"
"43","Tweed",8,40,"Hospitality Workers","HspW"
"43","Coffs Harbour",3,7,"Hospitality Workers","HspW"
"43","Orana",11,30,"Hospitality Workers","HspW"
"43","Toowoomba",7,81,"Hospitality Workers","HspW"
"43","Darwin",5,113,"Hospitality Workers","HspW"
"43","South Eastern",10,36,"Hospitality Workers","HspW"
"43","Western Downs",4,84,"Hospitality Workers","HspW"
"43","St George-Sutherland",5,38,"Hospitality Workers","HspW"
"43","Townsville",9,82,"Hospitality Workers","HspW"
