"Code","location","jobs","ESA_Code","title","abb","year"
"73","New England",1,"27","Road and Rail Drivers","RaRD",2014
"73","Southern Adelaide",3,"97","Road and Rail Drivers","RaRD",2014
"73","Lachlan",1,"18","Road and Rail Drivers","RaRD",2014
"73","Darwin",1.08571428571429,"113","Road and Rail Drivers","RaRD",2014
"73","Fraser Coast",1.33333333333333,"69","Road and Rail Drivers","RaRD",2014
"73","South Brisbane",1.3125,"79","Road and Rail Drivers","RaRD",2014
"73","Fleurieu/Kangaroo Island",2,"87","Road and Rail Drivers","RaRD",2014
"73","Dale",3,"100","Road and Rail Drivers","RaRD",2014
"73","East Gippsland",1,"47","Road and Rail Drivers","RaRD",2014
"73","Mt Isa",2.33333333333333,"76","Road and Rail Drivers","RaRD",2014
"73","Capricornia",2,"67","Road and Rail Drivers","RaRD",2014
"73","St George-Sutherland",8,"38","Road and Rail Drivers","RaRD",2014
"73","Murray Darling",1,"25","Road and Rail Drivers","RaRD",2014
"73","East Metro",1.8,"101","Road and Rail Drivers","RaRD",2014
"73","Macleay",1,"23","Road and Rail Drivers","RaRD",2014
"73","South Eastern",4,"36","Road and Rail Drivers","RaRD",2014
"73","Kiewa",0.5,"53","Road and Rail Drivers","RaRD",2014
"73","Warwick",1.25,"83","Road and Rail Drivers","RaRD",2014
"73","Peninsula",5,"59","Road and Rail Drivers","RaRD",2014
"73","Midlands/Wheatbelt",1.28571428571429,"105","Road and Rail Drivers","RaRD",2014
"73","Pilbara",0.9,"107","Road and Rail Drivers","RaRD",2014
"73","Orana",4.8,"30","Road and Rail Drivers","RaRD",2014
"73","North Metro",1.7,"106","Road and Rail Drivers","RaRD",2014
"73","Calder",2.07692307692308,"46","Road and Rail Drivers","RaRD",2014
"73","West and North West",1,"111","Road and Rail Drivers","RaRD",2014
"73","Northern Adelaide",1.69230769230769,"92","Road and Rail Drivers","RaRD",2014
"73","Ipswich",1.33333333333333,"73","Road and Rail Drivers","RaRD",2014
"73","Goulburn Valley",1.21428571428571,"50","Road and Rail Drivers","RaRD",2014
"73","Eastern Suburbs",2,"8","Road and Rail Drivers","RaRD",2014
"73","Shoalhaven",1.44444444444444,"35","Road and Rail Drivers","RaRD",2014
"73","Gympie",1.375,"72","Road and Rail Drivers","RaRD",2014
"73","Launceston",1,"110","Road and Rail Drivers","RaRD",2014
"73","Townsville",1.57142857142857,"82","Road and Rail Drivers","RaRD",2014
"73","Sunraysia",1,"61","Road and Rail Drivers","RaRD",2014
"73","Alice Springs",5.33333333333333,"112","Road and Rail Drivers","RaRD",2014
"73","Far North",0.6,"68","Road and Rail Drivers","RaRD",2014
"73","Gold Coast",1.33333333333333,"71","Road and Rail Drivers","RaRD",2014
"73","Monash",1.28571428571429,"57","Road and Rail Drivers","RaRD",2014
"73","Mid Murray",1,"56","Road and Rail Drivers","RaRD",2014
"73","Kimberley",1.33333333333333,"103","Road and Rail Drivers","RaRD",2014
"73","Adelaide Hills",1,"85","Road and Rail Drivers","RaRD",2014
"73","Gwydir Namoi",4,"12","Road and Rail Drivers","RaRD",2014
"73","North Coast",1.5,"28","Road and Rail Drivers","RaRD",2014
"73","Fairfield",1.46153846153846,"10","Road and Rail Drivers","RaRD",2014
"73","Macarthur",1.77777777777778,"22","Road and Rail Drivers","RaRD",2014
"73","Windamere",1,"42","Road and Rail Drivers","RaRD",2014
"73","Coffs Harbour",1.25,"7","Road and Rail Drivers","RaRD",2014
"73","South East",1,"96","Road and Rail Drivers","RaRD",2014
"73","Hobart",1.5,"109","Road and Rail Drivers","RaRD",2014
"73","Sunshine Coast",2.33333333333333,"80","Road and Rail Drivers","RaRD",2014
"73","Western Adelaide",1.4375,"98","Road and Rail Drivers","RaRD",2014
"73","Logan",1.40909090909091,"74","Road and Rail Drivers","RaRD",2014
"73","Canterbury/Bankstown",2.83333333333333,"2","Road and Rail Drivers","RaRD",2014
"73","Hunter",1.42857142857143,"14","Road and Rail Drivers","RaRD",2014
"73","Maroondah",9,"55","Road and Rail Drivers","RaRD",2014
"73","Western Downs",1.9,"84","Road and Rail Drivers","RaRD",2014
"73","Eureka",4,"48","Road and Rail Drivers","RaRD",2014
"73","Hampden",1,"52","Road and Rail Drivers","RaRD",2014
"73","Bundaberg",1.83333333333333,"65","Road and Rail Drivers","RaRD",2014
"73","North Country",1.25,"91","Road and Rail Drivers","RaRD",2014
"73","Patterson",0.0689655172413793,"33","Road and Rail Drivers","RaRD",2014
"73","Inner Sydney",1.9375,"15","Road and Rail Drivers","RaRD",2014
"73","Gladstone",1.83333333333333,"70","Road and Rail Drivers","RaRD",2014
"73","Liverpool",2.33333333333333,"19","Road and Rail Drivers","RaRD",2014
"73","Manning",2,"24","Road and Rail Drivers","RaRD",2014
"73","Latrobe Valley",0.666666666666667,"54","Road and Rail Drivers","RaRD",2014
"73","Southern",1.5,"108","Road and Rail Drivers","RaRD",2014
"73","Bendigo",0.2,"45","Road and Rail Drivers","RaRD",2014
"73","Sturt",2,"39","Road and Rail Drivers","RaRD",2014
"73","Outer North Brisbane",1,"78","Road and Rail Drivers","RaRD",2014
"73","Richmond",1.33333333333333,"34","Road and Rail Drivers","RaRD",2014
"73","Far West",1,"11","Road and Rail Drivers","RaRD",2014
"73","Tweed",1,"40","Road and Rail Drivers","RaRD",2014
"73","Eastern Adelaide",1.22222222222222,"86","Road and Rail Drivers","RaRD",2014
"73","Lower Hunter",1.46153846153846,"20","Road and Rail Drivers","RaRD",2014
"73","Central and West Metro",1.88,"99","Road and Rail Drivers","RaRD",2014
"73","Central Western Sydney",1.47368421052632,"4","Road and Rail Drivers","RaRD",2014
"73","Central Coast",1.4,"3","Road and Rail Drivers","RaRD",2014
"73","Toowoomba",1.3,"81","Road and Rail Drivers","RaRD",2014
"73","ACT/Queanbeyan",1.2,"1","Road and Rail Drivers","RaRD",2014
"73","Mackay",1.95,"75","Road and Rail Drivers","RaRD",2014
"73","Cairns",2.1,"66","Road and Rail Drivers","RaRD",2014
"73","Yarra",3,"64","Road and Rail Drivers","RaRD",2014
"73","Outer Western Sydney",1.33333333333333,"31","Road and Rail Drivers","RaRD",2014
"73","Ovens",0.545454545454545,"58","Road and Rail Drivers","RaRD",2014
"73","Goldfields/Esperance",0.75,"102","Road and Rail Drivers","RaRD",2014
"73","Plenty",5,"60","Road and Rail Drivers","RaRD",2014
"73","Gawler",2.66666666666667,"88","Road and Rail Drivers","RaRD",2014
"73","Upper Hunter",2,"41","Road and Rail Drivers","RaRD",2014
"73","Wollongong",1.2,"43","Road and Rail Drivers","RaRD",2014
"73","Hastings",2.33333333333333,"13","Road and Rail Drivers","RaRD",2014
"73","Inner Western Sydney",1.33333333333333,"16","Road and Rail Drivers","RaRD",2014
"73","Northern Sydney",3,"29","Road and Rail Drivers","RaRD",2014
"73","Southern Ranges",0.666666666666667,"37","Road and Rail Drivers","RaRD",2014
"73","Westgate",1.64705882352941,"63","Road and Rail Drivers","RaRD",2014
"73","Clarence",3,"6","Road and Rail Drivers","RaRD",2014
"73","Mid West and Gascoyne",1,"104","Road and Rail Drivers","RaRD",2014
"73","Bayside",1.8,"44","Road and Rail Drivers","RaRD",2014
"73","Eurobodalla",2.66666666666667,"9","Road and Rail Drivers","RaRD",2014
"74","Chifley",3,"5","Storepersons","Strp",2014
"74","Fraser Coast",1.5,"69","Storepersons","Strp",2014
"74","Inner Western Sydney",1.5,"16","Storepersons","Strp",2014
"74","South Brisbane",1.075,"79","Storepersons","Strp",2014
"74","North Brisbane",1.1,"77","Storepersons","Strp",2014
"74","Mt Isa",3,"76","Storepersons","Strp",2014
"74","Southern Adelaide",4,"97","Storepersons","Strp",2014
"74","Westgate",4.16666666666667,"63","Storepersons","Strp",2014
"74","Coffs Harbour",1,"7","Storepersons","Strp",2014
"74","Gympie",1,"72","Storepersons","Strp",2014
"74","Inner Sydney",1,"15","Storepersons","Strp",2014
"74","Macarthur",0.8,"22","Storepersons","Strp",2014
"74","Outer North Brisbane",2,"78","Storepersons","Strp",2014
"74","Western Downs",1.5,"84","Storepersons","Strp",2014
"74","Eureka",1,"48","Storepersons","Strp",2014
"74","Fairfield",1.11111111111111,"10","Storepersons","Strp",2014
"74","Darwin",0.857142857142857,"113","Storepersons","Strp",2014
"74","Gold Coast",1.41666666666667,"71","Storepersons","Strp",2014
"74","Northern Adelaide",2,"92","Storepersons","Strp",2014
"74","Sunshine Coast",1,"80","Storepersons","Strp",2014
"74","Northern Sydney",1.8,"29","Storepersons","Strp",2014
"74","ACT/Queanbeyan",1,"1","Storepersons","Strp",2014
"74","Wollongong",1,"43","Storepersons","Strp",2014
"74","Hunter",1.66666666666667,"14","Storepersons","Strp",2014
"74","Midlands/Wheatbelt",1.33333333333333,"105","Storepersons","Strp",2014
"74","Hampden",1,"52","Storepersons","Strp",2014
"74","North Coast",2.5,"28","Storepersons","Strp",2014
"74","Dale",1,"100","Storepersons","Strp",2014
"74","Far West",1,"11","Storepersons","Strp",2014
"74","Eastern Adelaide",1.75,"86","Storepersons","Strp",2014
"74","North Metro",1.8,"106","Storepersons","Strp",2014
"74","Logan",1.17857142857143,"74","Storepersons","Strp",2014
"74","South Eastern",2,"36","Storepersons","Strp",2014
"74","Southern",0.5,"108","Storepersons","Strp",2014
"74","Gladstone",1,"70","Storepersons","Strp",2014
"74","Cairns",1,"66","Storepersons","Strp",2014
"74","Canterbury/Bankstown",3.5,"2","Storepersons","Strp",2014
"74","East Metro",1.875,"101","Storepersons","Strp",2014
"74","Ipswich",1,"73","Storepersons","Strp",2014
"74","Yarra",1.5,"64","Storepersons","Strp",2014
"74","Calder",0.866666666666667,"46","Storepersons","Strp",2014
"74","Clarence",1,"6","Storepersons","Strp",2014
"74","Central Coast",2,"3","Storepersons","Strp",2014
"74","Western Adelaide",1.26666666666667,"98","Storepersons","Strp",2014
"74","Upper Hunter",1,"41","Storepersons","Strp",2014
"74","Central and West Metro",2,"99","Storepersons","Strp",2014
"74","Goulburn Valley",0.75,"50","Storepersons","Strp",2014
"74","Liverpool",2.5,"19","Storepersons","Strp",2014
"74","Mackay",2.25,"75","Storepersons","Strp",2014
"74","Plenty",3,"60","Storepersons","Strp",2014
"74","South East",1,"96","Storepersons","Strp",2014
"74","Shoalhaven",0.666666666666667,"35","Storepersons","Strp",2014
"74","Peninsula",2,"59","Storepersons","Strp",2014
"74","Bundaberg",0.2,"65","Storepersons","Strp",2014
"74","Outer Western Sydney",1.55555555555556,"31","Storepersons","Strp",2014
"74","Orana",3.5,"30","Storepersons","Strp",2014
"74","St George-Sutherland",1,"38","Storepersons","Strp",2014
"74","Central Western Sydney",1.73333333333333,"4","Storepersons","Strp",2014
"74","Mid West and Gascoyne",1,"104","Storepersons","Strp",2014
"74","Maroondah",2,"55","Storepersons","Strp",2014
"74","Southern Ranges",1,"37","Storepersons","Strp",2014
"74","Alice Springs",2.33333333333333,"112","Storepersons","Strp",2014
"74","Bayside",1.05882352941176,"44","Storepersons","Strp",2014
"74","Gawler",2,"88","Storepersons","Strp",2014
"74","Nepean",1,"26","Storepersons","Strp",2014
"74","Goldfields/Esperance",1,"102","Storepersons","Strp",2014
"74","Lower Hunter",0.857142857142857,"20","Storepersons","Strp",2014
"81","Oxley",1,"32","Cleaners and Laundry Workers","CaLW",2014
"81","South Brisbane",1.23529411764706,"79","Cleaners and Laundry Workers","CaLW",2014
"81","Macleay",2,"23","Cleaners and Laundry Workers","CaLW",2014
"81","Lower South Coast",1.25,"21","Cleaners and Laundry Workers","CaLW",2014
"81","Keepit",0.307692307692308,"17","Cleaners and Laundry Workers","CaLW",2014
"81","North Brisbane",1.92857142857143,"77","Cleaners and Laundry Workers","CaLW",2014
"81","Monash",0.666666666666667,"57","Cleaners and Laundry Workers","CaLW",2014
"81","Kimberley",0.833333333333333,"103","Cleaners and Laundry Workers","CaLW",2014
"81","Manning",1.75,"24","Cleaners and Laundry Workers","CaLW",2014
"81","Eurobodalla",1,"9","Cleaners and Laundry Workers","CaLW",2014
"81","Eastern Suburbs",4,"8","Cleaners and Laundry Workers","CaLW",2014
"81","Warwick",1,"83","Cleaners and Laundry Workers","CaLW",2014
"81","Hampden",4,"52","Cleaners and Laundry Workers","CaLW",2014
"81","Shoalhaven",1.6,"35","Cleaners and Laundry Workers","CaLW",2014
"81","Inner Sydney",1.77777777777778,"15","Cleaners and Laundry Workers","CaLW",2014
"81","Eureka",1,"48","Cleaners and Laundry Workers","CaLW",2014
"81","Southern Adelaide",4,"97","Cleaners and Laundry Workers","CaLW",2014
"81","Fleurieu/Kangaroo Island",1,"87","Cleaners and Laundry Workers","CaLW",2014
"81","Inner Western Sydney",1,"16","Cleaners and Laundry Workers","CaLW",2014
"81","Far North",1,"68","Cleaners and Laundry Workers","CaLW",2014
"81","Goulburn Valley",0.555555555555556,"50","Cleaners and Laundry Workers","CaLW",2014
"81","Westgate",1.04,"63","Cleaners and Laundry Workers","CaLW",2014
"81","Kiewa",1,"53","Cleaners and Laundry Workers","CaLW",2014
"81","North Coast",2.28571428571429,"28","Cleaners and Laundry Workers","CaLW",2014
"81","North Country",1,"91","Cleaners and Laundry Workers","CaLW",2014
"81","Outer Western Sydney",1.25,"31","Cleaners and Laundry Workers","CaLW",2014
"81","Calder",1.55555555555556,"46","Cleaners and Laundry Workers","CaLW",2014
"81","Darwin",1.15,"113","Cleaners and Laundry Workers","CaLW",2014
"81","New England",1,"27","Cleaners and Laundry Workers","CaLW",2014
"81","East Gippsland",0.666666666666667,"47","Cleaners and Laundry Workers","CaLW",2014
"81","Gladstone",1.05555555555556,"70","Cleaners and Laundry Workers","CaLW",2014
"81","North Metro",1.47058823529412,"106","Cleaners and Laundry Workers","CaLW",2014
"81","Canterbury/Bankstown",1.57142857142857,"2","Cleaners and Laundry Workers","CaLW",2014
"81","Toowoomba",1,"81","Cleaners and Laundry Workers","CaLW",2014
"81","Western Downs",1.47826086956522,"84","Cleaners and Laundry Workers","CaLW",2014
"81","Bayside",2.28571428571429,"44","Cleaners and Laundry Workers","CaLW",2014
"81","Murraylands",0.5,"90","Cleaners and Laundry Workers","CaLW",2014
"81","Ipswich",3,"73","Cleaners and Laundry Workers","CaLW",2014
"81","Pilbara",0.823529411764706,"107","Cleaners and Laundry Workers","CaLW",2014
"81","Macarthur",2.4,"22","Cleaners and Laundry Workers","CaLW",2014
"81","Launceston",1.33333333333333,"110","Cleaners and Laundry Workers","CaLW",2014
"81","Dale",3.75,"100","Cleaners and Laundry Workers","CaLW",2014
"81","Gympie",1.45454545454545,"72","Cleaners and Laundry Workers","CaLW",2014
"81","Port Lincoln/Ceduna",1,"93","Cleaners and Laundry Workers","CaLW",2014
"81","ACT/Queanbeyan",2,"1","Cleaners and Laundry Workers","CaLW",2014
"81","Orana",2.28571428571429,"30","Cleaners and Laundry Workers","CaLW",2014
"81","South Eastern",4,"36","Cleaners and Laundry Workers","CaLW",2014
"81","Northern Sydney",1.61111111111111,"29","Cleaners and Laundry Workers","CaLW",2014
"81","Bendigo",1.66666666666667,"45","Cleaners and Laundry Workers","CaLW",2014
"81","Central Coast",1.33333333333333,"3","Cleaners and Laundry Workers","CaLW",2014
"81","Southern",1.27777777777778,"108","Cleaners and Laundry Workers","CaLW",2014
"81","Central and West Metro",1.51724137931034,"99","Cleaners and Laundry Workers","CaLW",2014
"81","Peninsula",8.5,"59","Cleaners and Laundry Workers","CaLW",2014
"81","Outer North Brisbane",2,"78","Cleaners and Laundry Workers","CaLW",2014
"81","Patterson",0.0930232558139535,"33","Cleaners and Laundry Workers","CaLW",2014
"81","Mt Isa",1,"76","Cleaners and Laundry Workers","CaLW",2014
"81","Fraser Coast",1.69230769230769,"69","Cleaners and Laundry Workers","CaLW",2014
"81","West and North West",0.714285714285714,"111","Cleaners and Laundry Workers","CaLW",2014
"81","Nepean",3,"26","Cleaners and Laundry Workers","CaLW",2014
"81","Katherine",1,"114","Cleaners and Laundry Workers","CaLW",2014
"81","Sunshine Coast",2.83333333333333,"80","Cleaners and Laundry Workers","CaLW",2014
"81","Latrobe Valley",0.428571428571429,"54","Cleaners and Laundry Workers","CaLW",2014
"81","Wollongong",3.5,"43","Cleaners and Laundry Workers","CaLW",2014
"81","Maroondah",4,"55","Cleaners and Laundry Workers","CaLW",2014
"81","Sturt",1,"39","Cleaners and Laundry Workers","CaLW",2014
"81","Windamere",2,"42","Cleaners and Laundry Workers","CaLW",2014
"81","Gold Coast",1.27868852459016,"71","Cleaners and Laundry Workers","CaLW",2014
"81","Tweed",1.66666666666667,"40","Cleaners and Laundry Workers","CaLW",2014
"81","East Metro",1.90909090909091,"101","Cleaners and Laundry Workers","CaLW",2014
"81","Richmond",2,"34","Cleaners and Laundry Workers","CaLW",2014
"81","St George-Sutherland",1.5,"38","Cleaners and Laundry Workers","CaLW",2014
"81","Townsville",0.625,"82","Cleaners and Laundry Workers","CaLW",2014
"81","Mid Murray",1,"56","Cleaners and Laundry Workers","CaLW",2014
"81","Logan",1.52380952380952,"74","Cleaners and Laundry Workers","CaLW",2014
"81","Upper Hunter",1.6,"41","Cleaners and Laundry Workers","CaLW",2014
"81","Northern Adelaide",2.25,"92","Cleaners and Laundry Workers","CaLW",2014
"81","Geelong",2,"49","Cleaners and Laundry Workers","CaLW",2014
"81","Southern Ranges",5,"37","Cleaners and Laundry Workers","CaLW",2014
"81","Yarra",1.35,"64","Cleaners and Laundry Workers","CaLW",2014
"81","Mackay",1.2962962962963,"75","Cleaners and Laundry Workers","CaLW",2014
"81","Coffs Harbour",2,"7","Cleaners and Laundry Workers","CaLW",2014
"81","Mid West and Gascoyne",1.5,"104","Cleaners and Laundry Workers","CaLW",2014
"81","Midlands/Wheatbelt",1.23076923076923,"105","Cleaners and Laundry Workers","CaLW",2014
"81","Eastern Adelaide",1.42857142857143,"86","Cleaners and Laundry Workers","CaLW",2014
